candidate_filename,grade_score,extracted_entities,cv_text_preview,cv_bias_flags,cv_anonymized
C9228.pdf,0.074670166,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Kimberly Davis', 'label': 'PERSON'}, {'text': 'Email', 'label': 'PERSON'}, {'text': 'kimberlydavis90@gmail.com', 'label': 'PERSON'}, {'text': '+1-302-2029', 'label': 'NORP'}, {'text': '2017-2019', 'label': 'DATE'}, {'text': 'Financial Analysis', 'label': 'ORG'}, {'text': 'Operations Management', 'label': 'ORG'}, {'text': 'Ph.D. in Artificial Intelligence', 'label': 'WORK_OF_ART'}, {'text': '2016-2021', 'label': 'DATE'}, {'text': 'NLP', 'label': 'ORG'}, {'text': 'Computer Vision', 'label': 'ORG'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Wireshark', 'label': 'ORG'}, {'text': 'Burp Suite', 'label': 'PERSON'}, {'text': 'Kali Linux', 'label': 'PERSON'}]","Candidate Resume (ID: C9228)
Name: Kimberly Davis
Email: kimberlydavis90@gmail.com
Phone: +1-302-2029
Education
Master of Business Administration (2017-2019)
Focused on Business Strategy, Financial An",[],"Candidate Resume (ID: C9228)
Name: [REDACTED]
[REDACTED]: [REDACTED]
Phone: +1-302-2029
Education
Master of Business Administration (2017-2019)
Focused on Business Strategy, Financial An"
C3912.pdf,0.074503064,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Kimberly Scott\nEmail', 'label': 'PERSON'}, {'text': '+1-676-8273', 'label': 'NORP'}, {'text': '2015-2019', 'label': 'DATE'}, {'text': 'Specialized', 'label': 'ORG'}, {'text': 'Software Development', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'Ph.D. in Artificial Intelligence', 'label': 'WORK_OF_ART'}, {'text': '2016-2021', 'label': 'DATE'}, {'text': 'NLP', 'label': 'ORG'}, {'text': 'Computer Vision', 'label': 'ORG'}, {'text': 'Master of Business Administration', 'label': 'ORG'}, {'text': '2017-2019', 'label': 'DATE'}, {'text': 'Financial Analysis', 'label': 'ORG'}, {'text': 'Operations Management', 'label': 'ORG'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C3912)
Name: Kimberly Scott
Email: kimberlyscott70@gmail.com
Phone: +1-676-8273
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Development ",[],"Candidate Resume (ID: C3912)
Name: [REDACTED]: kimberlyscott70@gmail.com
Phone: +1-676-8273
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Development "
C2607.pdf,0.07372947,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Sarah Mccullough\n', 'label': 'PERSON'}, {'text': 'Email', 'label': 'PERSON'}, {'text': '+1-776-4613', 'label': 'NORP'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'ABC Inc.', 'label': 'ORG'}, {'text': '2019-2023', 'label': 'DATE'}, {'text': '25%', 'label': 'PERCENT'}, {'text': 'Software', 'label': 'ORG'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'TensorFlow', 'label': 'ORG'}, {'text': 'PyTorch', 'label': 'ORG'}, {'text': 'Docker', 'label': 'PERSON'}]","Candidate Resume (ID: C2607)
Name: Sarah Mccullough
Email: sarahmccullough41@gmail.com
Phone: +1-776-4613
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web de",[],"Candidate Resume (ID: C2607)
Name: [REDACTED][REDACTED]: sarahmccullough41@gmail.com
Phone: +1-776-4613
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web de"
C7318.pdf,0.07337357,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Mary Fernandez\nEmail', 'label': 'PERSON'}, {'text': '+1-916-8667', 'label': 'NORP'}, {'text': 'Ph.D.', 'label': 'WORK_OF_ART'}, {'text': '2016-2021', 'label': 'DATE'}, {'text': 'NLP', 'label': 'ORG'}, {'text': 'Computer Vision', 'label': 'ORG'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Cloud Computing - Expert', 'label': 'PERSON'}, {'text': 'AWS', 'label': 'ORG'}, {'text': 'GCP', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C7318)
Name: Mary Fernandez
Email: maryfernandez96@gmail.com
Phone: +1-916-8667
Education
Ph.D. in Artificial Intelligence (2016-2021)
Research in NLP and Computer Vision, with p",[],"Candidate Resume (ID: C7318)
Name: [REDACTED]: maryfernandez96@gmail.com
Phone: +1-916-8667
Education
Ph.D. in Artificial Intelligence (2016-2021)
Research in NLP and Computer Vision, with p"
C7226.pdf,0.07316066,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Sara Ferrell', 'label': 'PERSON'}, {'text': '+1-620', 'label': 'NORP'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'Bachelor of Science in Computer Science', 'label': 'ORG'}, {'text': '2015-2019', 'label': 'DATE'}, {'text': 'Specialized', 'label': 'ORG'}, {'text': 'Software Development', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Data Scientist', 'label': 'ORG'}, {'text': 'ABC Inc.', 'label': 'ORG'}, {'text': '2019-2023', 'label': 'DATE'}, {'text': '25%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C7226)
Name: Sara Ferrell
Email: saraferrell50@gmail.com
Phone: +1-620-9853
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web developmen",[],"Candidate Resume (ID: C7226)
Name: [REDACTED]
Email: saraferrell50@gmail.com
Phone: +1-620-9853
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web developmen"
C4552.pdf,0.07307424,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Elizabeth Tanner', 'label': 'PERSON'}, {'text': '+1-519', 'label': 'NORP'}, {'text': '2015-2019', 'label': 'DATE'}, {'text': 'Specialized', 'label': 'ORG'}, {'text': 'Software Development', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'TensorFlow', 'label': 'ORG'}, {'text': 'PyTorch', 'label': 'ORG'}, {'text': 'Docker', 'label': 'PERSON'}]","Candidate Resume (ID: C4552)
Name: Elizabeth Tanner
Email: elizabethtanner32@gmail.com
Phone: +1-519-3910
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Developm",[],"Candidate Resume (ID: C4552)
Name: [REDACTED]
Email: elizabethtanner32@gmail.com
Phone: +1-519-3910
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Developm"
C9897.pdf,0.07284073,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Lance Valdez\nEmail', 'label': 'FAC'}, {'text': '+1-633-9273', 'label': 'NORP'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': '2019-2021', 'label': 'DATE'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Data Scientist', 'label': 'ORG'}, {'text': 'ABC Inc.', 'label': 'ORG'}, {'text': '2019-2023', 'label': 'DATE'}, {'text': '25%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C9897)
Name: Lance Valdez
Email: lancevaldez52@gmail.com
Phone: +1-633-9273
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web developmen",[],"Candidate Resume (ID: C9897)
Name: Lance Valdez
Email: lancevaldez52@gmail.com
Phone: +1-633-9273
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web developmen"
C4460.pdf,0.07273645,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Jesus Martin\nEmail', 'label': 'PERSON'}, {'text': '2019-2021', 'label': 'DATE'}, {'text': 'Master of Business Administration', 'label': 'ORG'}, {'text': '2017-2019', 'label': 'DATE'}, {'text': 'Financial Analysis', 'label': 'ORG'}, {'text': 'Operations Management', 'label': 'ORG'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Wireshark', 'label': 'ORG'}, {'text': 'Burp Suite', 'label': 'PERSON'}, {'text': 'Kali Linux', 'label': 'PERSON'}]","Candidate Resume (ID: C4460)
Name: Jesus Martin
Email: jesusmartin75@gmail.com
Phone: +1-750-1874
Education
Master of Science in Data Science (2019-2021)
Gained expertise in machine learning, big data",[],"Candidate Resume (ID: C4460)
Name: [REDACTED]: jesusmartin75@gmail.com
Phone: +1-750-1874
Education
Master of Science in Data Science (2019-2021)
Gained expertise in machine learning, big data"
C1320.pdf,0.07245976,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Ryan Flowers\nEmail', 'label': 'PERSON'}, {'text': '+1-466-7250', 'label': 'NORP'}, {'text': '2015-2019', 'label': 'DATE'}, {'text': 'Specialized', 'label': 'ORG'}, {'text': 'Software Development', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'ABC Inc.', 'label': 'ORG'}, {'text': '2019-2023', 'label': 'DATE'}, {'text': '25%', 'label': 'PERCENT'}, {'text': 'Cloud Computing - Expert', 'label': 'PERSON'}, {'text': 'AWS', 'label': 'ORG'}, {'text': 'GCP', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C1320)
Name: Ryan Flowers
Email: ryanflowers36@gmail.com
Phone: +1-466-7250
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Development and ",[],"Candidate Resume (ID: C1320)
Name: [REDACTED]: ryanflowers36@gmail.com
Phone: +1-466-7250
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Development and "
C1164.pdf,0.07234866,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Deborah Foster', 'label': 'PERSON'}, {'text': 'Email', 'label': 'PERSON'}, {'text': '+1-767-2089', 'label': 'NORP'}, {'text': '2014-2018', 'label': 'DATE'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Data Scientist', 'label': 'ORG'}, {'text': 'ABC Inc.', 'label': 'ORG'}, {'text': '2019-2023', 'label': 'DATE'}, {'text': '25%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'TensorFlow', 'label': 'ORG'}, {'text': 'PyTorch', 'label': 'ORG'}, {'text': 'Docker', 'label': 'PERSON'}]","Candidate Resume (ID: C1164)
Name: Deborah Foster
Email: deborahfoster16@gmail.com
Phone: +1-767-2089
Education
Bachelor of Engineering in Information Technology (2014-2018)
Concentrated on database m",[],"Candidate Resume (ID: C1164)
Name: [REDACTED]
[REDACTED]: deborahfoster16@gmail.com
Phone: +1-767-2089
Education
Bachelor of Engineering in Information Technology (2014-2018)
Concentrated on database m"
C6315.pdf,0.07184459,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Alexander\nEmail', 'label': 'PERSON'}, {'text': '+1-393-1663', 'label': 'NORP'}, {'text': '2017-2019', 'label': 'DATE'}, {'text': 'Financial Analysis', 'label': 'ORG'}, {'text': 'Operations Management', 'label': 'ORG'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'Bachelor of Engineering in Information Technology', 'label': 'ORG'}, {'text': '2014-2018', 'label': 'DATE'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Software', 'label': 'ORG'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Wireshark', 'label': 'ORG'}, {'text': 'Burp Suite', 'label': 'PERSON'}, {'text': 'Kali Linux', 'label': 'PERSON'}]","Candidate Resume (ID: C6315)
Name: Amanda Alexander
Email: amandaalexander79@gmail.com
Phone: +1-393-1663
Education
Master of Business Administration (2017-2019)
Focused on Business Strategy, Financia",[],"Candidate Resume (ID: C6315)
Name: Amanda [REDACTED]: amandaalexander79@gmail.com
Phone: +1-393-1663
Education
Master of Business Administration (2017-2019)
Focused on Business Strategy, Financia"
C5125.pdf,0.07173541,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Laura Nash', 'label': 'PERSON'}, {'text': '+1-950-7517', 'label': 'NORP'}, {'text': '2017-2019', 'label': 'DATE'}, {'text': 'Financial Analysis', 'label': 'ORG'}, {'text': 'Operations Management', 'label': 'ORG'}, {'text': 'Bachelor of Engineering in Information Technology', 'label': 'ORG'}, {'text': '2014-2018', 'label': 'DATE'}, {'text': 'Ph.D. in Artificial Intelligence', 'label': 'WORK_OF_ART'}, {'text': '2016-2021', 'label': 'DATE'}, {'text': 'NLP', 'label': 'ORG'}, {'text': 'Computer Vision', 'label': 'ORG'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Software', 'label': 'ORG'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Cloud Computing - Expert', 'label': 'PERSON'}, {'text': 'AWS', 'label': 'ORG'}, {'text': 'GCP', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nC++', 'label': 'PERSON'}, {'text': 'Deep Learning', 'label': 'PERSON'}, {'text': 'PyTorch', 'label': 'PERSON'}]","Candidate Resume (ID: C5125)
Name: Laura Nash
Email: lauranash83@gmail.com
Phone: +1-950-7517
Education
Master of Business Administration (2017-2019)
Focused on Business Strategy, Financial Analysis, ",[],"Candidate Resume (ID: C5125)
Name: [REDACTED]
Email: lauranash83@gmail.com
Phone: +1-950-7517
Education
Master of Business Administration (2017-2019)
Focused on Business Strategy, Financial Analysis, "
C6059.pdf,0.07166361,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Samantha Coleman', 'label': 'PERSON'}, {'text': '+1-335', 'label': 'NORP'}, {'text': '2019-2021', 'label': 'DATE'}, {'text': 'ABC Inc.', 'label': 'ORG'}, {'text': '2019-2023', 'label': 'DATE'}, {'text': '25%', 'label': 'PERCENT'}, {'text': 'Cloud Computing - Expert', 'label': 'PERSON'}, {'text': 'AWS', 'label': 'ORG'}, {'text': 'GCP', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nC++', 'label': 'PERSON'}, {'text': 'Deep Learning', 'label': 'PERSON'}, {'text': 'PyTorch', 'label': 'PERSON'}]","Candidate Resume (ID: C6059)
Name: Samantha Coleman
Email: samanthacoleman24@gmail.com
Phone: +1-335-5858
Education
Master of Science in Data Science (2019-2021)
Gained expertise in machine learning, ",[],"Candidate Resume (ID: C6059)
Name: [REDACTED]
Email: samanthacoleman24@gmail.com
Phone: +1-335-5858
Education
Master of Science in Data Science (2019-2021)
Gained expertise in machine learning, "
C4686.pdf,0.071224645,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Kenneth Brown', 'label': 'PERSON'}, {'text': '+1-541-8783', 'label': 'NORP'}, {'text': 'Ph.D.', 'label': 'WORK_OF_ART'}, {'text': '2016-2021', 'label': 'DATE'}, {'text': 'NLP', 'label': 'ORG'}, {'text': 'Computer Vision', 'label': 'ORG'}, {'text': 'Bachelor of Engineering in Information Technology', 'label': 'ORG'}, {'text': '2014-2018', 'label': 'DATE'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Skills\nCybersecurity - Skilled', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C4686)
Name: Kenneth Brown
Email: kennethbrown32@gmail.com
Phone: +1-541-8783
Education
Ph.D. in Artificial Intelligence (2016-2021)
Research in NLP and Computer Vision, with pub",[],"Candidate Resume (ID: C4686)
Name: [REDACTED]
Email: kennethbrown32@gmail.com
Phone: +1-541-8783
Education
Ph.D. in Artificial Intelligence (2016-2021)
Research in NLP and Computer Vision, with pub"
C9779.pdf,0.07106533,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Jason Dawson', 'label': 'PERSON'}, {'text': '+1-863-2928', 'label': 'NORP'}, {'text': 'Ph.D.', 'label': 'WORK_OF_ART'}, {'text': '2016-2021', 'label': 'DATE'}, {'text': 'NLP', 'label': 'ORG'}, {'text': 'Computer Vision', 'label': 'ORG'}, {'text': 'Bachelor of Engineering in Information Technology', 'label': 'ORG'}, {'text': '2014-2018', 'label': 'DATE'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Software', 'label': 'ORG'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Cloud Computing - Expert', 'label': 'PERSON'}, {'text': 'AWS', 'label': 'ORG'}, {'text': 'GCP', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C9779)
Name: Jason Dawson
Email: jasondawson17@gmail.com
Phone: +1-863-2928
Education
Ph.D. in Artificial Intelligence (2016-2021)
Research in NLP and Computer Vision, with publi",[],"Candidate Resume (ID: C9779)
Name: [REDACTED]
Email: jasondawson17@gmail.com
Phone: +1-863-2928
Education
Ph.D. in Artificial Intelligence (2016-2021)
Research in NLP and Computer Vision, with publi"
C3830.pdf,0.07050846,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Bianca Phelps\nEmail', 'label': 'ORG'}, {'text': '+1-934-7044', 'label': 'NORP'}, {'text': '2019-2021', 'label': 'DATE'}, {'text': 'Master of Business Administration', 'label': 'ORG'}, {'text': '2017-2019', 'label': 'DATE'}, {'text': 'Financial Analysis', 'label': 'ORG'}, {'text': 'Operations Management', 'label': 'ORG'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Cloud Computing - Expert', 'label': 'PERSON'}, {'text': 'AWS', 'label': 'ORG'}, {'text': 'GCP', 'label': 'ORG'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Wireshark', 'label': 'ORG'}, {'text': 'Burp Suite', 'label': 'PERSON'}, {'text': 'Kali Linux', 'label': 'PERSON'}]","Candidate Resume (ID: C3830)
Name: Bianca Phelps
Email: biancaphelps52@gmail.com
Phone: +1-934-7044
Education
Master of Science in Data Science (2019-2021)
Gained expertise in machine learning, big da",[],"Candidate Resume (ID: C3830)
Name: Bianca Phelps
Email: biancaphelps52@gmail.com
Phone: +1-934-7044
Education
Master of Science in Data Science (2019-2021)
Gained expertise in machine learning, big da"
C8398.pdf,0.06902811,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Robert Rangel\nEmail', 'label': 'PERSON'}, {'text': '+1-544-9085', 'label': 'NORP'}, {'text': '2015-2019', 'label': 'DATE'}, {'text': 'Specialized', 'label': 'ORG'}, {'text': 'Software Development', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Skills\nPython & Machine Learning - Proficient', 'label': 'ORG'}, {'text': 'TensorFlow', 'label': 'ORG'}, {'text': 'PyTorch', 'label': 'ORG'}, {'text': 'Scikit', 'label': 'GPE'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'AI', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'Tech Stack\nJava', 'label': 'PERSON'}, {'text': 'Spring Boot', 'label': 'PERSON'}, {'text': 'Kafka', 'label': 'PERSON'}]","Candidate Resume (ID: C8398)
Name: Robert Rangel
Email: robertrangel79@gmail.com
Phone: +1-544-9085
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Development an",[],"Candidate Resume (ID: C8398)
Name: [REDACTED]: robertrangel79@gmail.com
Phone: +1-544-9085
Education
Bachelor of Science in Computer Science (2015-2019)
Specialized in Software Development an"
C7497.pdf,0.06767014,"[{'text': 'Candidate Resume', 'label': 'ORG'}, {'text': 'Robert Lewis\nEmail', 'label': 'PERSON'}, {'text': '+1-529-1254', 'label': 'NORP'}, {'text': 'Software Engineering', 'label': 'ORG'}, {'text': '2013-2015', 'label': 'DATE'}, {'text': 'DEF Ltd.', 'label': 'ORG'}, {'text': '2017-2021', 'label': 'DATE'}, {'text': '40%', 'label': 'PERCENT'}, {'text': 'Software', 'label': 'ORG'}, {'text': 'XYZ Corp', 'label': 'ORG'}, {'text': '2018-2022', 'label': 'DATE'}, {'text': '30%', 'label': 'PERCENT'}, {'text': 'Skills\nPython & Machine Learning - Proficient', 'label': 'ORG'}, {'text': 'TensorFlow', 'label': 'ORG'}, {'text': 'PyTorch', 'label': 'ORG'}, {'text': 'Scikit', 'label': 'GPE'}, {'text': 'CEH', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'AI', 'label': 'ORG'}, {'text': 'AI', 'label': 'GPE'}, {'text': 'Tech Stack\nPython', 'label': 'PERSON'}, {'text': 'TensorFlow', 'label': 'ORG'}, {'text': 'PyTorch', 'label': 'ORG'}, {'text': 'Docker', 'label': 'PERSON'}]","Candidate Resume (ID: C7497)
Name: Robert Lewis
Email: robertlewis17@gmail.com
Phone: +1-529-1254
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web developmen",[],"Candidate Resume (ID: C7497)
Name: [REDACTED]: robertlewis17@gmail.com
Phone: +1-529-1254
Education
Diploma in Software Engineering (2013-2015)
Hands-on experience in full-stack web developmen"
